,Ratings,Reviews
451,4.4,"Its super awesome. Looks better than other routers.
Has dual antennas which helps in transmitting signals throughout your house.
Awesome product and easy to setup.
u wont feel the need of calling customer care to setup this router."
452,4.1,The Good Is Worth Its Value. Happy to Have this Router with pretty Fast delivery. Purpose accomplished without hassle. In Market At Home.Covers considerable area and i shall recommend everyone who is willing to buy Router for home/ office use. So far undoubtedly doubtless product.
453,3.5,"Straight forward, I have 40mbps plan and it works well. It also works without lan cable. And best for considering the price of a repeater. Cheapest available and does its job."
454,4.2,"Yes it does provide good speeds at 5Ghz but the range is very less... the signal strength is very low... it does not even reaches distance is 10 feet... signal immedietly drops out... works fine at 2.5 Ghat... even though speed is less at 2.5Ghz, signal strength is actually good and spreads up-to around 30 feet which is good... I bought this router to enjoy speeds and expected it provides good speed at long distance (terrace) but it does not... Hmm may still should invest more amount and buy ..."
455,4.3,"The router is very good when it comes to connectivity and speed. I am getting almost 90-95 Mbps speed with 5Ghz and 50-60 Mbps with 2.5Ghz. I have a 150 Mbps internet connection. The router is very easy setup and the mobile app gives a lot of information and controls.

It does what it tells.

Note:
Before you buy this product please go through its specification sheet(from TPLink website).
The main thing to notice is WAN port speed.

The Archer C60 only has a 100Mbps WAN port, which means ..."
456,4.4,Not a good product. 5ghz band works good for shorter range but 2.4 ghz band although covering good range doesn't give good speed. I have 100Mbps plan and 2.4 ghz band gives about 20~25 Mbps speed in 5m distance from router which is very poor . For this I purchased a new router tp link archer c6 and its 2.4 and 5 ghz bands works fantabulous.So if anyone intersted in purchasing a good router overall buy tp link c6 as it supports mesh network.
457,4.3,"Good product at good price, its good for upto 3bhk flat or double floor house, strong signal received, good new router launch 2021."
458,4.1,Very Good 🙂 Very High Speed Router😊😊
459,4.3,"This product works like a charm! It has extended WiFi connectivity to many of the dead-spots at my place. I am experiencing about 10% increase in latency and around 15-20% reduction in speed, which is fine by me. The web interface is polished and easy to use.

NOTE:
-- The performance largely depends on the correct positioning of the extender. The effect on speed and latency depends on the strength of the original signal received by the repeater.
-- The extender DOES NOT connect to 5 GHz W..."
460,4.2,"Best buy for the price. The range is excellent compared to other routers at this price point. The Web UI is very modern looking with the internet status, connected devices and real time bandwidth usage on the home page itself. All information is sorted into different tabs in the Web UI. Very easy to setup, I got it up and running within a minute. However, if you want advanced settings, then this router isn't for you. The UI is basic and is intended for basic users who just want their Internet..."
461,4.2,Not providing good signals
462,4.3,Awesome product from TPlink. My wifi router from d-link was not that good in range so i bought this now internet connection works great all over the house. Installing this device was not hard at all and speed is good almost as same as I get from router. 5 star product.
463,4.2,"So okay listen there were so many options available around this range like D-link, Tp-Link etc. There is gonna be confusion in between them. If you have a bit more price range then me, definately go for the Tenda Router. But if its somewhere between 900-1300 , I would prefer you to take this router into consideration too. It has four antennas which is not available in any other brand available in this price range. It has a good warranty period. Because of the four antenna model , it's penetra..."
464,4.2,"This is a very good router which provide very stable and fast ADSL Broadband connection both on my BSNL and Airtel Network. Those who complain about the configuration should know a bit of computernew lineetwork terminologies, otherwise the set-up a bit harder than other modems. However set-up will not take more than 30 Seconds. Better not to use the Start-up CD.

Pros:
Well designed product form a reputed company. The LED indicators are clear and prominent. Build quality is decent too. Conne..."
